date_key,state_key,segment_key,technology_key,provider_key,households_total,households_adopted,adoption_rate,penetration_rate,penetration_gap,avg_mrc_usd,new_starts,downgrades
20250401,MO,URBAN,CABLE,PRV01,113704,95767,0.8423,0.887,0.0448,70.54,1516,1092
20250401,MO,URBAN,CABLE,PRV04,33334,29092,0.8728,0.9609,0.0881,76.62,621,456
20250401,MO,URBAN,DSL,PRV03,41929,34963,0.8339,0.8625,0.0287,66.8,782,1588
20250401,MO,SUBURB,FIBER,PRV02,82428,75955,0.9215,0.9679,0.0464,61.3,2383,1186
20250401,MO,SUBURB,CABLE,PRV04,78180,68729,0.8791,0.9489,0.0698,72.57,1886,338
20250401,MO,SUBURB,DSL,PRV03,22166,18405,0.8304,0.8742,0.0439,54.44,960,872
20250401,MO,SUBURB,FWA,PRV02,21576,19033,0.8822,0.9615,0.0794,75.16,874,139
20250401,MO,RURAL,CABLE,PRV04,81667,67574,0.8274,0.8931,0.0657,76.96,1264,1617
20250401,MO,RURAL,DSL,PRV01,106896,87643,0.8199,0.8936,0.0737,46.08,1341,859
20250401,MO,RURAL,DSL,PRV04,40691,34089,0.8378,0.8959,0.0581,49.66,130,660
20250401,MO,RURAL,FWA,PRV03,59816,50558,0.8452,0.9068,0.0616,84.2,121,1423
20250401,MO,RURAL,FWA,PRV04,36085,30650,0.8494,0.8895,0.0401,78.75,839,1106
20250401,MO,LOW_INC,FIBER,PRV01,14790,12968,0.8768,0.9613,0.0844,55.83,1155,513
20250401,MO,LOW_INC,CABLE,PRV04,10312,8454,0.8199,0.8958,0.0759,58.72,2381,499
20250401,MO,LOW_INC,DSL,PRV01,80719,57552,0.713,0.7492,0.0362,82.5,357,1362
20250401,MO,LOW_INC,DSL,PRV03,97874,70811,0.7235,0.8244,0.1009,57.81,1578,705
20250401,MO,LOW_INC,DSL,PRV04,35207,28005,0.7955,0.8965,0.101,48.2,1054,461
20250401,MO,MID_INC,FIBER,PRV02,14367,12571,0.875,0.9558,0.0808,46.37,2255,1795
20250401,MO,MID_INC,CABLE,PRV02,118251,100373,0.8488,0.9094,0.0605,88.93,514,332
20250401,MO,MID_INC,CABLE,PRV03,95754,79890,0.8343,0.9212,0.0869,39.21,1126,140
20250401,MO,MID_INC,DSL,PRV04,8557,7213,0.843,0.9,0.057,88.43,132,159
20250401,MO,MID_INC,FWA,PRV03,66051,57393,0.8689,0.8996,0.0307,39.87,1284,1429
20250401,MO,HIGH_INC,CABLE,PRV01,98608,87654,0.8889,0.99,0.1011,73.54,488,1184
20250401,MO,HIGH_INC,CABLE,PRV03,46733,43179,0.924,0.957,0.033,58.79,834,686
20250401,MO,HIGH_INC,CABLE,PRV04,30315,26386,0.8704,0.9708,0.1004,62.6,2338,501
20250401,MO,HIGH_INC,DSL,PRV03,65277,56868,0.8712,0.897,0.0258,54.83,2038,917
20250401,MO,HIGH_INC,FWA,PRV01,33960,32185,0.9477,0.9762,0.0285,77.47,1786,95
20250401,MO,HIGH_INC,FWA,PRV02,76452,69043,0.9031,0.9495,0.0464,74.0,406,561
20250401,MO,HIGH_INC,FWA,PRV04,96240,83387,0.8665,0.9609,0.0944,60.44,2060,713
20250501,MO,URBAN,CABLE,PRV01,14652,12754,0.8705,0.9058,0.0352,74.4,525,1186
20250501,MO,URBAN,DSL,PRV02,77071,63758,0.8273,0.9023,0.075,82.21,1231,1044
20250501,MO,URBAN,FWA,PRV01,80218,69412,0.8653,0.9415,0.0762,78.63,1491,1700
20250501,MO,SUBURB,FIBER,PRV01,44959,42704,0.9499,0.99,0.0401,56.87,221,1176
20250501,MO,SUBURB,FIBER,PRV03,109733,103491,0.9431,0.967,0.0239,40.26,494,469
20250501,MO,SUBURB,DSL,PRV02,61274,49228,0.8034,0.8542,0.0508,62.88,1309,1360
20250501,MO,SUBURB,DSL,PRV03,88989,72976,0.8201,0.8971,0.077,65.04,176,437
20250501,MO,SUBURB,DSL,PRV04,21843,17738,0.8121,0.9172,0.1051,53.84,338,737
20250501,MO,SUBURB,FWA,PRV03,54301,45535,0.8386,0.9265,0.0879,57.91,547,246
20250501,MO,RURAL,FIBER,PRV01,17845,16325,0.9148,0.9406,0.0257,47.24,2107,924
20250501,MO,RURAL,FIBER,PRV03,9876,9481,0.96,0.99,0.03,65.55,1617,272
20250501,MO,RURAL,FIBER,PRV04,64528,59739,0.9258,0.99,0.0642,84.95,1560,1391
20250501,MO,RURAL,CABLE,PRV02,16029,13533,0.8443,0.8865,0.0422,61.19,1238,471
20250501,MO,RURAL,CABLE,PRV03,52517,43874,0.8354,0.8743,0.0388,67.26,1121,1234
20250501,MO,RURAL,DSL,PRV04,52982,44543,0.8407,0.8675,0.0268,68.2,1428,1280
20250501,MO,LOW_INC,FIBER,PRV01,110374,96720,0.8763,0.9142,0.0379,49.94,2119,154
20250501,MO,LOW_INC,FIBER,PRV03,32138,27766,0.864,0.929,0.0651,83.66,2090,1795
20250501,MO,LOW_INC,FIBER,PRV04,110476,96752,0.8758,0.9099,0.0341,73.69,2201,1224
20250501,MO,LOW_INC,DSL,PRV01,20222,15356,0.7594,0.8282,0.0689,77.4,420,1323
20250501,MO,LOW_INC,DSL,PRV03,21814,16404,0.752,0.8087,0.0566,81.66,1993,456
20250501,MO,LOW_INC,FWA,PRV02,93292,74710,0.8008,0.9137,0.1129,86.12,881,227
20250501,MO,LOW_INC,FWA,PRV04,61803,49347,0.7985,0.9111,0.1127,41.68,492,1325
20250501,MO,MID_INC,FIBER,PRV03,100422,93255,0.9286,0.9859,0.0573,68.77,768,1058
20250501,MO,MID_INC,CABLE,PRV02,111806,95214,0.8516,0.9247,0.0731,54.76,664,637
20250501,MO,MID_INC,DSL,PRV02,47556,39033,0.8208,0.9267,0.1059,84.41,1448,430
20250501,MO,MID_INC,FWA,PRV01,15311,13608,0.8888,0.9703,0.0815,55.45,1062,1409
20250501,MO,MID_INC,FWA,PRV02,22034,19044,0.8643,0.9548,0.0905,53.97,2283,1373
20250501,MO,HIGH_INC,FIBER,PRV02,31085,30463,0.98,0.99,0.01,56.55,2253,1658
20250501,MO,HIGH_INC,CABLE,PRV04,31962,29328,0.9176,0.9428,0.0252,56.22,988,715
20250501,MO,HIGH_INC,FWA,PRV01,112664,104906,0.9311,0.99,0.0589,47.06,1359,343
20250501,MO,HIGH_INC,FWA,PRV03,100831,87861,0.8714,0.9823,0.1109,72.18,942,191
20250601,MO,URBAN,FIBER,PRV02,57624,53157,0.9225,0.9673,0.0448,61.33,624,695
20250601,MO,URBAN,CABLE,PRV04,47553,41157,0.8655,0.9154,0.0499,80.26,2135,1728
20250601,MO,URBAN,DSL,PRV03,94989,81801,0.8612,0.972,0.1108,57.16,1719,1713
20250601,MO,SUBURB,FIBER,PRV01,13780,13089,0.9499,0.99,0.0401,87.41,520,633
20250601,MO,SUBURB,FIBER,PRV02,32495,30515,0.9391,0.99,0.0509,44.19,1674,1537
20250601,MO,SUBURB,CABLE,PRV01,74054,61461,0.83,0.8525,0.0225,69.73,1329,1062
20250601,MO,SUBURB,DSL,PRV01,24279,20187,0.8315,0.9507,0.1192,56.03,1449,569
20250601,MO,SUBURB,DSL,PRV04,44054,34968,0.7938,0.8794,0.0856,67.05,1897,1252
20250601,MO,SUBURB,FWA,PRV02,92454,81297,0.8793,0.9512,0.0718,45.34,569,1720
20250601,MO,SUBURB,FWA,PRV03,104094,88832,0.8534,0.883,0.0296,71.98,1461,503
20250601,MO,RURAL,FIBER,PRV01,49275,45368,0.9207,0.99,0.0693,64.6,1754,1760
20250601,MO,RURAL,DSL,PRV03,76875,67363,0.8763,0.9765,0.1002,66.84,1151,1503
20250601,MO,RURAL,FWA,PRV04,37816,31965,0.8453,0.8861,0.0408,62.07,1328,783
20250601,MO,LOW_INC,FIBER,PRV02,75457,65917,0.8736,0.9065,0.0329,59.88,163,151
20250601,MO,LOW_INC,CABLE,PRV01,101447,85694,0.8447,0.924,0.0793,49.75,1887,1595
20250601,MO,LOW_INC,CABLE,PRV04,27788,22271,0.8015,0.8855,0.084,78.07,1019,749
20250601,MO,LOW_INC,DSL,PRV01,15236,11720,0.7692,0.79,0.0208,66.21,2039,455
20250601,MO,LOW_INC,DSL,PRV02,99433,77840,0.7828,0.8303,0.0474,46.57,503,1473
20250601,MO,LOW_INC,FWA,PRV03,37623,29808,0.7923,0.8495,0.0573,60.38,287,1059
20250601,MO,MID_INC,FIBER,PRV01,114573,109215,0.9532,0.99,0.0368,51.04,132,980
20250601,MO,MID_INC,CABLE,PRV03,112315,97313,0.8664,0.908,0.0416,77.63,1468,726
20250601,MO,MID_INC,FWA,PRV04,94933,82681,0.8709,0.9381,0.0672,66.31,1501,1427
20250601,MO,HIGH_INC,FIBER,PRV03,56457,55327,0.98,0.99,0.01,78.45,325,439
20250601,MO,HIGH_INC,CABLE,PRV01,18243,16372,0.8974,0.9858,0.0884,39.38,2168,678
20250601,MO,HIGH_INC,CABLE,PRV03,80110,74824,0.934,0.9804,0.0463,66.32,416,976
20250601,MO,HIGH_INC,DSL,PRV01,49913,45452,0.9106,0.9519,0.0413,47.77,1899,1039
20250601,MO,HIGH_INC,DSL,PRV02,19629,16961,0.8641,0.9396,0.0755,53.83,2354,1223
20250601,MO,HIGH_INC,DSL,PRV04,81195,72479,0.8927,0.99,0.0973,87.8,235,372
20250701,MO,URBAN,FWA,PRV02,37864,33243,0.878,0.99,0.112,77.53,1918,184
20250701,MO,SUBURB,FIBER,PRV02,111600,109026,0.9769,0.99,0.0131,53.17,243,276
20250701,MO,SUBURB,FIBER,PRV03,31978,30311,0.9479,0.99,0.0421,59.52,721,1426
20250701,MO,SUBURB,CABLE,PRV02,73188,61410,0.8391,0.8904,0.0513,62.63,367,487
20250701,MO,SUBURB,DSL,PRV01,109465,91869,0.8393,0.9249,0.0856,83.24,1470,1587
20250701,MO,SUBURB,DSL,PRV04,30318,25097,0.8278,0.9225,0.0947,49.3,2186,143
20250701,MO,SUBURB,FWA,PRV01,27253,23675,0.8687,0.9069,0.0381,62.22,480,1413
20250701,MO,RURAL,FIBER,PRV01,21810,20582,0.9437,0.99,0.0463,73.85,1020,1359
20250701,MO,RURAL,FIBER,PRV03,25748,23832,0.9256,0.9494,0.0238,53.67,887,502
20250701,MO,RURAL,CABLE,PRV02,24998,21987,0.8796,0.9532,0.0737,86.25,1406,1353
20250701,MO,RURAL,CABLE,PRV04,102498,86416,0.8431,0.9483,0.1052,87.08,326,1400
20250701,MO,RURAL,DSL,PRV01,58095,48034,0.8268,0.9009,0.0741,78.36,1022,1090
20250701,MO,RURAL,DSL,PRV02,96939,80689,0.8324,0.8547,0.0223,78.32,1578,1123
20250701,MO,RURAL,DSL,PRV03,112634,90888,0.8069,0.8436,0.0367,58.85,1601,687
20250701,MO,LOW_INC,FIBER,PRV01,105587,93603,0.8865,0.9216,0.0351,59.07,2227,536
20250701,MO,LOW_INC,FIBER,PRV04,93615,81576,0.8714,0.9024,0.031,65.6,1029,157
20250701,MO,LOW_INC,CABLE,PRV01,9147,6967,0.7618,0.8503,0.0886,70.95,1644,1716
20250701,MO,LOW_INC,CABLE,PRV02,48308,37120,0.7684,0.8263,0.0578,54.1,252,953
20250701,MO,LOW_INC,FWA,PRV02,59918,46976,0.784,0.8754,0.0914,67.28,1466,1700
20250701,MO,LOW_INC,FWA,PRV03,37017,29235,0.7898,0.9093,0.1195,54.69,1136,790
20250701,MO,LOW_INC,FWA,PRV04,98993,78395,0.7919,0.8743,0.0824,70.07,1673,1348
20250701,MO,MID_INC,FIBER,PRV02,40141,38004,0.9468,0.9682,0.0214,41.41,1953,441
20250701,MO,MID_INC,CABLE,PRV01,106857,90638,0.8482,0.9521,0.1039,58.8,744,851
20250701,MO,MID_INC,CABLE,PRV02,113100,95004,0.84,0.9119,0.0719,84.84,486,1352
20250701,MO,MID_INC,DSL,PRV01,112729,95049,0.8432,0.9417,0.0986,39.11,1818,1293
20250701,MO,MID_INC,DSL,PRV04,26411,22566,0.8544,0.879,0.0245,80.52,1616,1456
20250701,MO,MID_INC,FWA,PRV02,21639,18883,0.8727,0.9307,0.058,83.72,538,1205
20250701,MO,HIGH_INC,CABLE,PRV01,78739,71150,0.9036,0.9884,0.0848,60.53,406,794
20250701,MO,HIGH_INC,CABLE,PRV03,112628,102922,0.9138,0.9801,0.0662,49.03,204,974
20250701,MO,HIGH_INC,CABLE,PRV04,77587,70622,0.9102,0.9581,0.0478,64.77,1334,1426
20250701,MO,HIGH_INC,DSL,PRV03,116210,100303,0.8631,0.9402,0.0771,63.0,937,1433
20250701,MO,HIGH_INC,DSL,PRV04,68118,59232,0.8696,0.92,0.0505,57.81,2134,1323
20250701,MO,HIGH_INC,FWA,PRV01,21307,19257,0.9038,0.9332,0.0294,68.51,390,1717
20250801,MO,URBAN,FIBER,PRV03,99698,91384,0.9166,0.99,0.0734,61.9,1855,881
20250801,MO,URBAN,FIBER,PRV04,41097,38319,0.9324,0.99,0.0576,51.79,2355,147
20250801,MO,URBAN,CABLE,PRV04,75446,66098,0.8761,0.9481,0.072,58.88,1913,1721
20250801,MO,URBAN,FWA,PRV04,87658,74147,0.8459,0.942,0.0961,73.74,943,659
20250801,MO,SUBURB,FIBER,PRV02,58080,54078,0.9311,0.9662,0.0351,42.51,970,1258
20250801,MO,SUBURB,FIBER,PRV03,114929,108418,0.9434,0.9689,0.0256,43.27,817,181
20250801,MO,SUBURB,CABLE,PRV02,72571,61877,0.8526,0.8796,0.027,53.26,306,684
20250801,MO,SUBURB,CABLE,PRV03,15950,13486,0.8456,0.8791,0.0336,39.76,2291,1253
20250801,MO,SUBURB,DSL,PRV03,115874,95492,0.8241,0.9063,0.0821,56.11,2081,164
20250801,MO,SUBURB,FWA,PRV01,109771,95899,0.8736,0.9418,0.0682,75.24,1089,1799
20250801,MO,RURAL,FIBER,PRV03,48260,45790,0.9488,0.99,0.0412,76.01,613,800
20250801,MO,RURAL,CABLE,PRV02,59087,49897,0.8445,0.9516,0.1072,71.59,331,139
20250801,MO,RURAL,CABLE,PRV04,46762,41191,0.8809,0.9049,0.024,65.49,493,1229
20250801,MO,RURAL,DSL,PRV01,105295,87766,0.8335,0.9396,0.1061,65.08,397,1746
20250801,MO,RURAL,DSL,PRV03,87306,73229,0.8388,0.9314,0.0926,56.16,855,556
20250801,MO,RURAL,DSL,PRV04,62937,51372,0.8163,0.8729,0.0566,40.47,304,886
20250801,MO,RURAL,FWA,PRV03,38108,32403,0.8503,0.9171,0.0668,51.46,1771,1499
20250801,MO,LOW_INC,FIBER,PRV01,63946,54973,0.8597,0.884,0.0243,65.05,790,1050
20250801,MO,LOW_INC,FIBER,PRV02,81851,70474,0.861,0.8892,0.0282,49.34,1301,277
20250801,MO,LOW_INC,FIBER,PRV03,21061,19380,0.9202,0.9803,0.0601,79.75,1256,353
20250801,MO,LOW_INC,DSL,PRV01,21731,16774,0.7719,0.8777,0.1058,87.41,271,881
20250801,MO,LOW_INC,DSL,PRV03,99085,78131,0.7885,0.8865,0.098,62.98,1140,1533
20250801,MO,LOW_INC,DSL,PRV04,78745,60830,0.7725,0.8541,0.0817,56.0,2070,778
20250801,MO,MID_INC,FIBER,PRV02,34330,31061,0.9048,0.9887,0.0839,71.06,1021,219
20250801,MO,MID_INC,CABLE,PRV01,69599,58398,0.8391,0.9123,0.0733,76.28,1712,1103
20250801,MO,MID_INC,CABLE,PRV03,29697,25550,0.8604,0.9477,0.0873,84.89,1715,646
20250801,MO,MID_INC,DSL,PRV03,12385,10277,0.8298,0.8717,0.0419,84.0,2306,268
20250801,MO,MID_INC,DSL,PRV04,108119,88487,0.8184,0.8832,0.0648,79.65,1112,1568
20250801,MO,MID_INC,FWA,PRV03,38699,32650,0.8437,0.9415,0.0978,57.14,164,388
20250801,MO,MID_INC,FWA,PRV04,97562,84465,0.8658,0.9427,0.0769,60.86,1984,1525
20250801,MO,HIGH_INC,FIBER,PRV01,53923,52844,0.98,0.99,0.01,82.01,336,1229
20250801,MO,HIGH_INC,CABLE,PRV04,98265,86730,0.8826,0.9876,0.105,78.07,1619,389
20250801,MO,HIGH_INC,DSL,PRV02,105781,93478,0.8837,0.9221,0.0384,54.18,1036,1623
20250801,MO,HIGH_INC,FWA,PRV03,115617,103710,0.897,0.9642,0.0671,50.21,475,565
20250901,MO,URBAN,DSL,PRV02,51386,44907,0.8739,0.9158,0.0419,47.74,1674,1411
20250901,MO,SUBURB,FIBER,PRV01,35939,34415,0.9576,0.99,0.0324,59.74,884,752
20250901,MO,SUBURB,FIBER,PRV04,22262,20357,0.9145,0.9514,0.0369,47.23,360,1144
20250901,MO,SUBURB,CABLE,PRV01,30971,27260,0.8802,0.99,0.1098,74.91,2279,848
20250901,MO,SUBURB,CABLE,PRV02,56216,46516,0.8275,0.8942,0.0668,49.74,1480,1646
20250901,MO,SUBURB,CABLE,PRV04,58861,49894,0.8477,0.9354,0.0878,62.77,2097,816
20250901,MO,SUBURB,FWA,PRV03,75621,67845,0.8972,0.938,0.0409,73.35,1138,1548
20250901,MO,RURAL,FIBER,PRV01,28463,26418,0.9282,0.99,0.0618,67.2,1497,671
20250901,MO,RURAL,FIBER,PRV02,18027,17082,0.9476,0.99,0.0424,63.04,833,1106
20250901,MO,RURAL,FIBER,PRV04,88628,82560,0.9315,0.9526,0.0211,72.21,405,734
20250901,MO,RURAL,DSL,PRV01,60692,50313,0.829,0.9208,0.0918,57.79,1185,347
20250901,MO,LOW_INC,FIBER,PRV02,8281,6882,0.8311,0.8556,0.0245,66.17,689,916
20250901,MO,LOW_INC,FIBER,PRV04,84640,74346,0.8784,0.9898,0.1114,51.61,2227,836
20250901,MO,LOW_INC,CABLE,PRV03,56817,46509,0.8186,0.9377,0.1191,55.84,1868,720
20250901,MO,LOW_INC,DSL,PRV04,63234,49060,0.7759,0.8237,0.0478,60.32,1269,1549
20250901,MO,MID_INC,FIBER,PRV02,78954,74680,0.9459,0.99,0.0441,42.39,729,1327
20250901,MO,MID_INC,CABLE,PRV02,86297,75957,0.8802,0.9855,0.1053,66.79,273,1291
20250901,MO,MID_INC,DSL,PRV03,104620,84367,0.8064,0.8901,0.0837,80.43,2345,743
20250901,MO,MID_INC,FWA,PRV03,61627,54316,0.8814,0.973,0.0916,43.35,255,785
20250901,MO,HIGH_INC,FIBER,PRV01,67178,65834,0.98,0.99,0.01,69.85,544,413
20250901,MO,HIGH_INC,CABLE,PRV02,119218,109792,0.9209,0.9622,0.0413,86.19,2164,499
20250901,MO,HIGH_INC,CABLE,PRV04,91694,81159,0.8851,0.9195,0.0344,55.08,1918,1430
20250901,MO,HIGH_INC,DSL,PRV01,12090,10853,0.8977,0.99,0.0923,54.3,387,122
20250901,MO,HIGH_INC,FWA,PRV03,57349,52147,0.9093,0.986,0.0767,41.0,1721,1357
20251001,MO,URBAN,FIBER,PRV01,93136,88547,0.9507,0.99,0.0393,58.0,2263,1468
20251001,MO,URBAN,FIBER,PRV04,72735,69035,0.9491,0.99,0.0409,83.57,405,1032
20251001,MO,URBAN,DSL,PRV01,79781,67224,0.8426,0.9492,0.1066,57.77,1548,1046
20251001,MO,URBAN,DSL,PRV02,35769,29561,0.8265,0.8734,0.0469,73.78,194,951
20251001,MO,URBAN,FWA,PRV01,84479,69519,0.8229,0.8491,0.0262,88.64,2397,1329
20251001,MO,SUBURB,DSL,PRV02,26349,21672,0.8225,0.9017,0.0792,71.56,714,637
20251001,MO,SUBURB,DSL,PRV03,28917,25011,0.8649,0.9493,0.0843,88.01,2082,1142
20251001,MO,SUBURB,FWA,PRV02,91297,77111,0.8446,0.9008,0.0562,40.04,586,81
20251001,MO,SUBURB,FWA,PRV03,32693,27616,0.8447,0.9288,0.084,61.57,1342,163
20251001,MO,RURAL,FIBER,PRV02,54692,52125,0.9531,0.99,0.0369,40.41,1910,799
20251001,MO,RURAL,CABLE,PRV02,53782,47296,0.8794,0.9803,0.1009,75.73,2188,1084
20251001,MO,RURAL,FWA,PRV02,21340,18541,0.8688,0.9743,0.1055,49.5,1297,500
20251001,MO,LOW_INC,FIBER,PRV02,57305,51071,0.8912,0.9698,0.0785,73.69,491,1485
20251001,MO,LOW_INC,CABLE,PRV03,21395,17544,0.82,0.916,0.0959,53.28,567,941
20251001,MO,LOW_INC,CABLE,PRV04,83694,66756,0.7976,0.8742,0.0765,78.02,2127,325
20251001,MO,LOW_INC,FWA,PRV02,94403,73269,0.7761,0.8918,0.1156,43.38,1582,1584
20251001,MO,LOW_INC,FWA,PRV03,25484,20749,0.8142,0.93,0.1158,48.91,709,1381
20251001,MO,LOW_INC,FWA,PRV04,68371,55697,0.8146,0.8992,0.0846,79.3,1752,1605
20251001,MO,MID_INC,DSL,PRV03,29452,24650,0.837,0.943,0.1061,86.58,233,254
20251001,MO,MID_INC,DSL,PRV04,9656,8015,0.8301,0.8636,0.0335,74.79,719,1583
20251001,MO,MID_INC,FWA,PRV01,78555,66652,0.8485,0.968,0.1195,55.84,1970,163
20251001,MO,MID_INC,FWA,PRV04,85218,72525,0.8511,0.9224,0.0713,55.54,1587,884
20251001,MO,HIGH_INC,FIBER,PRV01,36575,35843,0.98,0.99,0.01,41.69,1790,1556
20251001,MO,HIGH_INC,FIBER,PRV04,88346,86579,0.98,0.99,0.01,46.67,382,1306
20251001,MO,HIGH_INC,CABLE,PRV01,19005,17116,0.9007,0.9313,0.0306,83.54,1700,715
20251001,MO,HIGH_INC,CABLE,PRV02,47676,45496,0.9543,0.99,0.0357,83.3,1698,408
20251001,MO,HIGH_INC,CABLE,PRV03,100717,91158,0.9051,0.9352,0.0301,66.46,2316,757
20251001,MO,HIGH_INC,CABLE,PRV04,24987,22600,0.9045,0.99,0.0855,58.65,503,1650
20251001,MO,HIGH_INC,DSL,PRV01,74328,65956,0.8874,0.9611,0.0737,40.78,1540,1141
20251001,MO,HIGH_INC,DSL,PRV02,50293,44620,0.8872,0.9207,0.0335,39.09,267,1580
20251001,MO,HIGH_INC,DSL,PRV04,17397,15345,0.8821,0.933,0.0509,88.7,2012,177
20251001,MO,HIGH_INC,FWA,PRV02,21299,19466,0.9139,0.99,0.0761,69.05,1542,311
20251001,MO,HIGH_INC,FWA,PRV04,106537,97933,0.9192,0.9542,0.035,46.33,1173,579
20251101,MO,URBAN,CABLE,PRV02,68452,61102,0.8926,0.9797,0.0871,52.06,144,136
20251101,MO,URBAN,CABLE,PRV03,94049,77556,0.8246,0.8523,0.0276,47.79,167,1411
20251101,MO,URBAN,DSL,PRV03,54395,47009,0.8642,0.9676,0.1034,80.41,1009,1767
20251101,MO,SUBURB,FIBER,PRV03,40721,38672,0.9497,0.9819,0.0322,48.17,1555,1731
20251101,MO,SUBURB,CABLE,PRV04,83194,70544,0.848,0.9048,0.0568,41.7,339,1067
20251101,MO,SUBURB,FWA,PRV02,59635,51452,0.8628,0.9177,0.0549,60.09,1536,690
20251101,MO,RURAL,FIBER,PRV01,100584,96073,0.9552,0.99,0.0348,62.37,1407,192
20251101,MO,RURAL,FIBER,PRV04,85522,79520,0.9298,0.9873,0.0574,64.49,1738,713
20251101,MO,RURAL,CABLE,PRV02,21196,18387,0.8675,0.9385,0.071,54.39,473,973
20251101,MO,RURAL,DSL,PRV02,53500,43810,0.8189,0.8846,0.0657,45.85,495,334
20251101,MO,RURAL,DSL,PRV03,58916,47906,0.8131,0.8769,0.0638,66.94,502,215
20251101,MO,RURAL,FWA,PRV01,47744,41216,0.8633,0.9293,0.066,65.66,1703,552
20251101,MO,LOW_INC,FIBER,PRV03,98681,85731,0.8688,0.9248,0.0561,72.21,924,1336
20251101,MO,LOW_INC,FIBER,PRV04,69007,61997,0.8984,0.9515,0.0531,68.84,1025,723
20251101,MO,LOW_INC,CABLE,PRV02,29126,23032,0.7908,0.9079,0.1171,51.72,1572,1149
20251101,MO,LOW_INC,CABLE,PRV03,103733,80796,0.7789,0.8062,0.0273,74.46,992,1549
20251101,MO,LOW_INC,CABLE,PRV04,34739,25050,0.7211,0.8259,0.1047,57.52,2179,1354
20251101,MO,LOW_INC,DSL,PRV03,96359,73044,0.758,0.846,0.088,45.24,1765,1511
20251101,MO,LOW_INC,FWA,PRV02,25655,20939,0.8162,0.8686,0.0524,88.11,1978,1747
20251101,MO,MID_INC,FIBER,PRV02,83006,76819,0.9255,0.9513,0.0259,51.01,2301,1239
20251101,MO,MID_INC,CABLE,PRV04,95443,79392,0.8318,0.8905,0.0587,84.85,1443,985
20251101,MO,MID_INC,DSL,PRV04,40170,32355,0.8055,0.872,0.0665,71.47,972,1242
20251101,MO,MID_INC,FWA,PRV01,56312,49216,0.874,0.9449,0.0709,65.47,964,1408
20251101,MO,MID_INC,FWA,PRV04,110536,92323,0.8352,0.9371,0.1019,46.11,1179,214
20251101,MO,HIGH_INC,FIBER,PRV04,30572,29960,0.98,0.99,0.01,67.74,2197,1545
20251101,MO,HIGH_INC,CABLE,PRV02,110073,102326,0.9296,0.9607,0.0311,54.98,831,508
20251101,MO,HIGH_INC,DSL,PRV02,73300,67210,0.9169,0.99,0.0731,50.05,1186,611
20251101,MO,HIGH_INC,DSL,PRV03,47766,42958,0.8993,0.9293,0.0299,48.25,2073,530
20251101,MO,HIGH_INC,DSL,PRV04,49223,45212,0.9185,0.99,0.0715,48.73,1724,354
20251101,MO,HIGH_INC,FWA,PRV02,66772,59652,0.8934,0.9625,0.0691,68.46,309,331
20251201,MO,URBAN,FIBER,PRV01,105279,103173,0.98,0.99,0.01,47.19,1015,1799
20251201,MO,URBAN,CABLE,PRV02,27205,22865,0.8405,0.9154,0.0749,75.11,1387,1374
20251201,MO,URBAN,FWA,PRV02,70823,59956,0.8466,0.8761,0.0295,39.97,908,551
20251201,MO,SUBURB,FIBER,PRV01,80405,75809,0.9428,0.99,0.0472,45.61,936,84
20251201,MO,SUBURB,FIBER,PRV04,93135,82824,0.8893,0.9561,0.0668,61.34,2039,262
20251201,MO,SUBURB,CABLE,PRV02,52930,47100,0.8899,0.9134,0.0235,70.48,897,638
20251201,MO,SUBURB,CABLE,PRV03,118135,101185,0.8565,0.9154,0.0589,58.3,1914,301
20251201,MO,SUBURB,CABLE,PRV04,44865,38505,0.8582,0.9186,0.0603,61.88,1659,1425
20251201,MO,SUBURB,DSL,PRV01,85168,68725,0.8069,0.9114,0.1044,54.4,1744,1182
20251201,MO,SUBURB,DSL,PRV02,63803,55248,0.8659,0.9705,0.1046,45.26,1005,1188
20251201,MO,SUBURB,DSL,PRV04,116106,93885,0.8086,0.9033,0.0947,64.18,747,1304
20251201,MO,SUBURB,FWA,PRV01,62748,52924,0.8435,0.9021,0.0587,47.14,1053,926
20251201,MO,SUBURB,FWA,PRV02,73800,62706,0.8497,0.96,0.1103,46.05,2311,1661
20251201,MO,RURAL,CABLE,PRV01,63570,54752,0.8613,0.9574,0.0961,65.0,1567,1364
20251201,MO,RURAL,CABLE,PRV04,40025,33764,0.8436,0.8755,0.0319,77.13,1309,909
20251201,MO,RURAL,DSL,PRV03,80794,69042,0.8545,0.9636,0.109,62.34,731,1067
20251201,MO,RURAL,DSL,PRV04,109852,92837,0.8451,0.8817,0.0366,77.17,1966,1453
20251201,MO,RURAL,FWA,PRV04,59427,50910,0.8567,0.9764,0.1197,41.05,1598,1360
20251201,MO,LOW_INC,CABLE,PRV01,37930,29908,0.7885,0.8372,0.0487,76.13,1050,1569
20251201,MO,LOW_INC,CABLE,PRV03,84266,67674,0.8031,0.9171,0.114,66.91,1237,412
20251201,MO,LOW_INC,DSL,PRV01,111858,89257,0.798,0.8598,0.0618,80.18,1526,882
20251201,MO,LOW_INC,DSL,PRV04,86071,67120,0.7798,0.8133,0.0335,43.06,2166,1674
20251201,MO,LOW_INC,FWA,PRV01,55332,44975,0.8128,0.881,0.0682,49.31,2246,530
